player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level,won,match_id,hero_damage,tower_damage,hero_healing,gold,gold_spent,scaled_hero_damage,scaled_tower_damage,scaled_hero_healing,ability_upgrades,additional_units,match_id_int
132.0,77.0,11.0,48.0,125.0,194.0,108.0,0.0,0.0,0.0,0.0,378.0,4.0,8.0,9.0,0.0,184.0,14.0,417.0,458.0,20.0,1.0,5474290677.0,,,,,,,,,,,5474290677
3.0,38.0,194.0,164.0,94.0,29.0,73.0,39.0,11.0,334.0,0.0,311.0,4.0,4.0,8.0,0.0,114.0,5.0,279.0,391.0,19.0,False,5528970234.0,10402.0,943.0,800.0,2686.0,9760.0,5722.0,450.0,550.0,"[{'ability': 7230, 'time': 127, 'level': 1}, {'ability': 5172, 'time': 319, 'level': 2}, {'ability': 7231, 'time': 436, 'level': 3}, {'ability': 5172, 'time': 611, 'level': 4}, {'ability': 7230, 'time': 745, 'level': 5}, {'ability': 5177, 'time': 882, 'level': 6}, {'ability': 7230, 'time': 971, 'level': 7}, {'ability': 5172, 'time': 1001, 'level': 8}, {'ability': 5172, 'time': 1134, 'level': 9}, {'ability': 5918, 'time': 1336, 'level': 10}, {'ability': 5168, 'time': 1436, 'level': 11}, {'ability': 5177, 'time': 1539, 'level': 12}, {'ability': 5168, 'time': 1595, 'level': 13}, {'ability': 5168, 'time': 1747, 'level': 14}, {'ability': 506, 'time': 1862, 'level': 15}, {'ability': 5168, 'time': 2037, 'level': 16}, {'ability': 5177, 'time': 2496, 'level': 17}]",,5528970234
131.0,99.0,50.0,208.0,127.0,114.0,235.0,116.0,216.0,0.0,0.0,366.0,6.0,9.0,31.0,0.0,450.0,16.0,552.0,616.0,30.0,1.0,5414136841.0,,,,,,,,,,,5414136841
132.0,77.0,11.0,29.0,112.0,194.0,21.0,8.0,0.0,0.0,0.0,358.0,8.0,11.0,8.0,0.0,202.0,13.0,413.0,444.0,20.0,False,5517759510.0,26204.0,3515.0,0.0,1350.0,14345.0,14458.0,1504.0,0.0,"[{'ability': 5395, 'time': 198, 'level': 1}, {'ability': 5397, 'time': 302, 'level': 2}, {'ability': 5395, 'time': 380, 'level': 3}, {'ability': 5397, 'time': 475, 'level': 4}, {'ability': 5397, 'time': 589, 'level': 5}, {'ability': 5398, 'time': 670, 'level': 6}, {'ability': 5396, 'time': 767, 'level': 7}, {'ability': 5395, 'time': 903, 'level': 8}, {'ability': 5395, 'time': 1016, 'level': 9}, {'ability': 5931, 'time': 1119, 'level': 10}, {'ability': 5397, 'time': 1208, 'level': 11}, {'ability': 5398, 'time': 1355, 'level': 12}, {'ability': 5396, 'time': 1482, 'level': 13}, {'ability': 5396, 'time': 1504, 'level': 14}, {'ability': 5396, 'time': 1696, 'level': 15}, {'ability': 6519, 'time': 1713, 'level': 16}, {'ability': 5398, 'time': 1904, 'level': 17}, {'ability': 6134, 'time': 2249, 'level': 18}]",,5517759510
131.0,38.0,194.0,11.0,164.0,36.0,29.0,143.0,0.0,0.0,0.0,365.0,2.0,8.0,18.0,0.0,210.0,16.0,353.0,631.0,24.0,0.0,5406729241.0,,,,,,,,,,,5406729241
130.0,110.0,119.0,210.0,88.0,16.0,214.0,279.0,356.0,0.0,0.0,364.0,2.0,6.0,12.0,0.0,123.0,17.0,310.0,413.0,19.0,False,5548049435.0,13987.0,186.0,1820.0,229.0,11215.0,8205.0,95.0,929.0,"[{'ability': 5623, 'time': 126, 'level': 1}, {'ability': 5625, 'time': 310, 'level': 2}, {'ability': 5623, 'time': 393, 'level': 3}, {'ability': 5625, 'time': 485, 'level': 4}, {'ability': 5625, 'time': 704, 'level': 5}, {'ability': 5623, 'time': 810, 'level': 6}, {'ability': 5630, 'time': 1000, 'level': 7}, {'ability': 5626, 'time': 1078, 'level': 8}, {'ability': 5623, 'time': 1244, 'level': 9}, {'ability': 5631, 'time': 1410, 'level': 10}, {'ability': 5626, 'time': 1423, 'level': 11}, {'ability': 5630, 'time': 1579, 'level': 12}, {'ability': 406, 'time': 1861, 'level': 13}, {'ability': 5626, 'time': 1983, 'level': 14}, {'ability': 5626, 'time': 2146, 'level': 15}, {'ability': 6235, 'time': 2251, 'level': 16}, {'ability': 5630, 'time': 2658, 'level': 17}]",,5548049435
0.0,57.0,178.0,226.0,231.0,11.0,43.0,36.0,0.0,0.0,0.0,381.0,0.0,11.0,7.0,0.0,100.0,0.0,242.0,442.0,24.0,False,5600152612.0,4099.0,557.0,9600.0,861.0,13110.0,1690.0,328.0,4868.0,"[{'ability': 5263, 'time': 211, 'level': 1}, {'ability': 5264, 'time': 404, 'level': 2}, {'ability': 5263, 'time': 543, 'level': 3}, {'ability': 5264, 'time': 786, 'level': 4}, {'ability': 5263, 'time': 893, 'level': 5}, {'ability': 5266, 'time': 1033, 'level': 6}, {'ability': 5263, 'time': 1329, 'level': 7}, {'ability': 5265, 'time': 1493, 'level': 8}, {'ability': 5265, 'time': 1602, 'level': 9}, {'ability': 5918, 'time': 1712, 'level': 10}, {'ability': 5264, 'time': 1843, 'level': 11}, {'ability': 5266, 'time': 1959, 'level': 12}, {'ability': 5264, 'time': 2041, 'level': 13}, {'ability': 5265, 'time': 2238, 'level': 14}, {'ability': 5265, 'time': 2368, 'level': 15}, {'ability': 472, 'time': 2520, 'level': 16}, {'ability': 5266, 'time': 2692, 'level': 17}, {'ability': 6300, 'time': 2883, 'level': 18}]",,5600152612
129.0,101.0,77.0,36.0,216.0,29.0,254.0,206.0,218.0,216.0,0.0,290.0,4.0,12.0,5.0,0.0,31.0,5.0,252.0,324.0,16.0,0.0,5347292206.0,,,,,,,,,,,5347292206
132.0,104.0,1.0,127.0,135.0,73.0,73.0,63.0,0.0,0.0,0.0,309.0,8.0,12.0,8.0,0.0,172.0,10.0,402.0,529.0,22.0,False,5612100656.0,22032.0,280.0,866.0,975.0,12835.0,12682.0,181.0,639.0,"[{'ability': 5595, 'time': 181, 'level': 1}, {'ability': 5597, 'time': 322, 'level': 2}, {'ability': 5595, 'time': 415, 'level': 3}, {'ability': 5596, 'time': 510, 'level': 4}, {'ability': 5596, 'time': 649, 'level': 5}, {'ability': 5598, 'time': 770, 'level': 6}, {'ability': 5596, 'time': 889, 'level': 7}, {'ability': 5596, 'time': 1120, 'level': 8}, {'ability': 5597, 'time': 1278, 'level': 9}, {'ability': 5597, 'time': 1393, 'level': 10}, {'ability': 6115, 'time': 1455, 'level': 11}, {'ability': 5598, 'time': 1639, 'level': 12}, {'ability': 5597, 'time': 1678, 'level': 13}, {'ability': 5595, 'time': 1693, 'level': 14}, {'ability': 6016, 'time': 1966, 'level': 15}, {'ability': 5595, 'time': 2057, 'level': 16}, {'ability': 5598, 'time': 2372, 'level': 17}, {'ability': 6141, 'time': 2494, 'level': 18}]",,5612100656
2.0,44.0,8.0,63.0,215.0,216.0,3.0,42.0,11.0,0.0,0.0,334.0,2.0,11.0,5.0,0.0,119.0,14.0,266.0,435.0,20.0,0.0,5454007344.0,,,,,,,,,,,5454007344
128.0,27.0,214.0,88.0,232.0,108.0,43.0,0.0,0.0,0.0,0.0,311.0,4.0,11.0,8.0,0.0,98.0,5.0,254.0,416.0,19.0,0.0,5469684790.0,,,,,,,,,,,5469684790
130.0,105.0,94.0,178.0,57.0,58.0,214.0,218.0,244.0,0.0,0.0,311.0,1.0,11.0,9.0,0.0,71.0,1.0,242.0,334.0,17.0,False,5563794490.0,20851.0,0.0,0.0,1209.0,7865.0,8422.0,0.0,0.0,"[{'ability': 5599, 'time': 148, 'level': 1}, {'ability': 5601, 'time': 340, 'level': 2}, {'ability': 5599, 'time': 397, 'level': 3}, {'ability': 5601, 'time': 609, 'level': 4}, {'ability': 5601, 'time': 755, 'level': 5}, {'ability': 5602, 'time': 925, 'level': 6}, {'ability': 5601, 'time': 1262, 'level': 7}, {'ability': 5600, 'time': 1371, 'level': 8}, {'ability': 5599, 'time': 1465, 'level': 9}, {'ability': 6997, 'time': 1579, 'level': 10}, {'ability': 5600, 'time': 1828, 'level': 11}, {'ability': 5602, 'time': 1987, 'level': 12}, {'ability': 5599, 'time': 2025, 'level': 13}, {'ability': 5600, 'time': 2129, 'level': 14}, {'ability': 6410, 'time': 2397, 'level': 15}, {'ability': 5600, 'time': 2404, 'level': 16}]",,5563794490
130.0,36.0,267.0,0.0,79.0,29.0,36.0,254.0,0.0,0.0,39.0,356.0,7.0,7.0,13.0,0.0,64.0,3.0,266.0,488.0,22.0,0.0,5367315515.0,,,,,,,,,,,5367315515
131.0,37.0,254.0,226.0,88.0,29.0,232.0,36.0,0.0,0.0,0.0,311.0,4.0,5.0,25.0,0.0,69.0,4.0,351.0,587.0,24.0,1.0,5506243650.0,,,,,,,,,,,5506243650
129.0,15.0,229.0,100.0,185.0,214.0,108.0,0.0,244.0,0.0,0.0,361.0,0.0,9.0,19.0,0.0,62.0,2.0,621.0,1540.0,29.0,1.0,5507591248.0,,,,,,,,,,,5507591248
132.0,82.0,176.0,43.0,75.0,63.0,160.0,75.0,0.0,0.0,0.0,355.0,10.0,3.0,4.0,0.0,175.0,16.0,550.0,491.0,17.0,True,5455377488.0,,,,,,,,,,"[{'unitname': '', 'item_0': 176, 'item_1': 43, 'item_2': 75, 'item_3': 63, 'item_4': 160, 'item_5': 75, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5455377488
0.0,20.0,81.0,210.0,48.0,218.0,0.0,232.0,0.0,0.0,0.0,336.0,5.0,15.0,30.0,0.0,61.0,15.0,390.0,536.0,23.0,True,5596996691.0,7066.0,2084.0,9414.0,606.0,15560.0,4652.0,1121.0,2912.0,"[{'ability': 5122, 'time': 152, 'level': 1}, {'ability': 5123, 'time': 388, 'level': 2}, {'ability': 5124, 'time': 549, 'level': 3}, {'ability': 5123, 'time': 609, 'level': 4}, {'ability': 5124, 'time': 828, 'level': 5}, {'ability': 5125, 'time': 904, 'level': 6}, {'ability': 5123, 'time': 910, 'level': 7}, {'ability': 5123, 'time': 1082, 'level': 8}, {'ability': 5124, 'time': 1247, 'level': 9}, {'ability': 6299, 'time': 1386, 'level': 10}, {'ability': 5122, 'time': 1539, 'level': 11}, {'ability': 5125, 'time': 1664, 'level': 12}, {'ability': 5124, 'time': 1845, 'level': 13}, {'ability': 5122, 'time': 2114, 'level': 14}, {'ability': 6978, 'time': 2230, 'level': 15}, {'ability': 5122, 'time': 2251, 'level': 16}, {'ability': 5125, 'time': 2375, 'level': 17}, {'ability': 6310, 'time': 2647, 'level': 18}]",,5596996691
4.0,104.0,1.0,50.0,73.0,112.0,216.0,0.0,16.0,0.0,0.0,331.0,3.0,1.0,7.0,0.0,122.0,5.0,419.0,473.0,15.0,True,5533949014.0,5924.0,2795.0,1083.0,1240.0,9695.0,5921.0,1065.0,841.0,"[{'ability': 5595, 'time': 211, 'level': 1}, {'ability': 5597, 'time': 304, 'level': 2}, {'ability': 5597, 'time': 367, 'level': 3}, {'ability': 5596, 'time': 481, 'level': 4}, {'ability': 5596, 'time': 675, 'level': 5}, {'ability': 5598, 'time': 781, 'level': 6}, {'ability': 5596, 'time': 849, 'level': 7}, {'ability': 5597, 'time': 967, 'level': 8}, {'ability': 5597, 'time': 1075, 'level': 9}, {'ability': 6115, 'time': 1208, 'level': 10}, {'ability': 5596, 'time': 1287, 'level': 11}, {'ability': 5598, 'time': 1375, 'level': 12}, {'ability': 5595, 'time': 1470, 'level': 13}, {'ability': 5595, 'time': 1578, 'level': 14}, {'ability': 6016, 'time': 1690, 'level': 15}]",,5533949014
130.0,5.0,194.0,206.0,244.0,0.0,31.0,214.0,0.0,0.0,0.0,289.0,1.0,9.0,10.0,0.0,70.0,4.0,303.0,445.0,19.0,1.0,5478388823.0,,,,,,,,,,,5478388823
2.0,109.0,174.0,160.0,135.0,63.0,0.0,26.0,0.0,75.0,0.0,369.0,7.0,11.0,15.0,0.0,356.0,15.0,429.0,503.0,27.0,0.0,5449170012.0,,,,,,,,,,,5449170012
4.0,101.0,27.0,77.0,180.0,28.0,232.0,218.0,39.0,0.0,0.0,290.0,6.0,15.0,4.0,0.0,29.0,1.0,268.0,337.0,16.0,False,5599984733.0,14009.0,262.0,772.0,1675.0,6545.0,9926.0,125.0,291.0,"[{'ability': 5581, 'time': 250, 'level': 1}, {'ability': 5582, 'time': 418, 'level': 2}, {'ability': 5581, 'time': 553, 'level': 3}, {'ability': 5582, 'time': 680, 'level': 4}, {'ability': 5581, 'time': 851, 'level': 5}, {'ability': 5584, 'time': 984, 'level': 6}, {'ability': 5583, 'time': 1074, 'level': 7}, {'ability': 5581, 'time': 1222, 'level': 8}, {'ability': 5582, 'time': 1336, 'level': 9}, {'ability': 5965, 'time': 1405, 'level': 10}, {'ability': 5582, 'time': 1484, 'level': 11}, {'ability': 5584, 'time': 1727, 'level': 12}, {'ability': 5583, 'time': 1889, 'level': 13}, {'ability': 5583, 'time': 2014, 'level': 14}, {'ability': 6884, 'time': 2260, 'level': 15}, {'ability': 5583, 'time': 2280, 'level': 16}]",,5599984733
3.0,7.0,1.0,178.0,11.0,214.0,108.0,0.0,0.0,0.0,0.0,287.0,0.0,1.0,2.0,0.0,82.0,1.0,475.0,438.0,15.0,True,5475937374.0,,,,,,,,,,,5475937374
0.0,5.0,254.0,123.0,214.0,40.0,218.0,36.0,0.0,0.0,0.0,300.0,7.0,9.0,14.0,0.0,64.0,3.0,259.0,492.0,23.0,0.0,5478048866.0,,,,,,,,,,,5478048866
132.0,36.0,119.0,210.0,77.0,63.0,137.0,36.0,0.0,0.0,0.0,289.0,11.0,3.0,15.0,0.0,211.0,17.0,543.0,710.0,23.0,1.0,5435716712.0,,,,,,,,,,,5435716712
132.0,87.0,231.0,34.0,244.0,232.0,40.0,218.0,0.0,0.0,0.0,289.0,3.0,10.0,14.0,0.0,78.0,8.0,296.0,495.0,20.0,False,5496556664.0,,,,,,,,,,,5496556664
128.0,129.0,48.0,208.0,116.0,119.0,81.0,218.0,0.0,11.0,0.0,365.0,3.0,11.0,18.0,0.0,311.0,19.0,470.0,580.0,28.0,True,5553075326.0,12278.0,1167.0,4716.0,3358.0,25085.0,6049.0,494.0,817.0,"[{'ability': 6495, 'time': 135, 'level': 1}, {'ability': 6582, 'time': 309, 'level': 2}, {'ability': 6495, 'time': 391, 'level': 3}, {'ability': 6583, 'time': 472, 'level': 4}, {'ability': 6495, 'time': 627, 'level': 5}, {'ability': 6598, 'time': 737, 'level': 6}, {'ability': 6495, 'time': 848, 'level': 7}, {'ability': 6582, 'time': 936, 'level': 8}, {'ability': 6583, 'time': 1124, 'level': 9}, {'ability': 466, 'time': 1256, 'level': 10}, {'ability': 6583, 'time': 1295, 'level': 11}, {'ability': 6598, 'time': 1413, 'level': 12}, {'ability': 6582, 'time': 1508, 'level': 13}, {'ability': 6582, 'time': 1680, 'level': 14}, {'ability': 5918, 'time': 1798, 'level': 15}, {'ability': 6583, 'time': 1955, 'level': 16}, {'ability': 6598, 'time': 2177, 'level': 17}, {'ability': 6584, 'time': 2581, 'level': 18}, {'ability': 6766, 'time': 3163, 'level': 19}]",,5553075326
129.0,4.0,50.0,100.0,11.0,147.0,108.0,42.0,0.0,0.0,0.0,212.0,8.0,5.0,10.0,0.0,246.0,15.0,518.0,707.0,24.0,1.0,5459254398.0,,,,,,,,,,,5459254398
0.0,103.0,10.0,28.0,214.0,11.0,16.0,0.0,0.0,0.0,0.0,355.0,0.0,1.0,0.0,1.0,20.0,0.0,189.0,189.0,6.0,False,5504787584.0,,,,,,,,,,,5504787584
129.0,97.0,81.0,252.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,5.0,14.0,0.0,60.0,2.0,286.0,417.0,16.0,1.0,5488434307.0,,,,,,,,,,,5488434307
132.0,20.0,187.0,214.0,218.0,244.0,0.0,36.0,38.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,32.0,17.0,181.0,325.0,16.0,False,5595825291.0,6645.0,79.0,168.0,1743.0,4720.0,3438.0,39.0,261.0,"[{'ability': 5122, 'time': 192, 'level': 1}, {'ability': 5123, 'time': 389, 'level': 2}, {'ability': 5123, 'time': 523, 'level': 3}, {'ability': 5124, 'time': 698, 'level': 4}, {'ability': 5124, 'time': 1001, 'level': 5}, {'ability': 5125, 'time': 1202, 'level': 6}, {'ability': 5124, 'time': 1412, 'level': 7}, {'ability': 5123, 'time': 1446, 'level': 8}, {'ability': 5123, 'time': 1589, 'level': 9}, {'ability': 6299, 'time': 1636, 'level': 10}, {'ability': 5124, 'time': 1894, 'level': 11}, {'ability': 5125, 'time': 1904, 'level': 12}, {'ability': 5122, 'time': 2076, 'level': 13}, {'ability': 5122, 'time': 2135, 'level': 14}, {'ability': 6978, 'time': 2246, 'level': 15}, {'ability': 5122, 'time': 2389, 'level': 16}]",,5595825291
129.0,109.0,174.0,147.0,75.0,135.0,63.0,160.0,0.0,0.0,0.0,381.0,17.0,5.0,5.0,0.0,319.0,14.0,715.0,882.0,27.0,1.0,5510472845.0,,,,,,,,,,,5510472845
128.0,80.0,73.0,63.0,108.0,0.0,30.0,0.0,0.0,0.0,0.0,362.0,6.0,2.0,11.0,0.0,463.0,13.0,625.0,797.0,30.0,True,5500896398.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 172, 'item_1': 50, 'item_2': 168, 'item_3': 135, 'item_4': 0, 'item_5': 112, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5500896398
130.0,29.0,110.0,50.0,81.0,114.0,0.0,108.0,178.0,0.0,0.0,363.0,5.0,8.0,23.0,0.0,295.0,4.0,397.0,599.0,27.0,0.0,5457626255.0,,,,,,,,,,,5457626255
3.0,36.0,231.0,33.0,36.0,43.0,90.0,206.0,188.0,0.0,0.0,311.0,5.0,9.0,7.0,0.0,80.0,5.0,322.0,415.0,21.0,1.0,5296868505.0,,,,,,,,,,,5296868505
130.0,94.0,75.0,75.0,63.0,0.0,170.0,0.0,0.0,0.0,0.0,331.0,3.0,4.0,5.0,0.0,162.0,4.0,545.0,656.0,18.0,True,5527250083.0,8919.0,3482.0,0.0,8622.0,4750.0,5955.0,1791.0,0.0,"[{'ability': 5505, 'time': 210, 'level': 1}, {'ability': 5506, 'time': 309, 'level': 2}, {'ability': 5505, 'time': 338, 'level': 3}, {'ability': 5506, 'time': 430, 'level': 4}, {'ability': 5505, 'time': 497, 'level': 5}, {'ability': 5507, 'time': 582, 'level': 6}, {'ability': 5504, 'time': 797, 'level': 7}, {'ability': 5504, 'time': 885, 'level': 8}, {'ability': 5504, 'time': 1069, 'level': 9}, {'ability': 5938, 'time': 1185, 'level': 10}, {'ability': 5505, 'time': 1257, 'level': 11}, {'ability': 5507, 'time': 1318, 'level': 12}, {'ability': 5504, 'time': 1360, 'level': 13}, {'ability': 5907, 'time': 1439, 'level': 14}, {'ability': 5506, 'time': 1445, 'level': 15}, {'ability': 5506, 'time': 1474, 'level': 16}, {'ability': 5507, 'time': 1643, 'level': 17}]",,5527250083
130.0,37.0,254.0,79.0,40.0,180.0,256.0,218.0,0.0,0.0,0.0,335.0,3.0,8.0,18.0,0.0,73.0,11.0,304.0,470.0,21.0,1.0,5384740007.0,,,,,,,,,,,5384740007
2.0,26.0,60.0,232.0,36.0,0.0,214.0,40.0,216.0,0.0,0.0,300.0,4.0,8.0,10.0,0.0,49.0,1.0,246.0,395.0,19.0,1.0,5440785577.0,,,,,,,,,,,5440785577
130.0,71.0,42.0,267.0,244.0,485.0,63.0,252.0,0.0,0.0,0.0,357.0,5.0,7.0,18.0,0.0,79.0,3.0,308.0,549.0,22.0,0.0,5506469040.0,,,,,,,,,,,5506469040
0.0,21.0,156.0,77.0,108.0,135.0,141.0,48.0,0.0,0.0,0.0,361.0,10.0,7.0,14.0,0.0,202.0,15.0,549.0,747.0,28.0,True,5613833393.0,39477.0,5606.0,0.0,318.0,24295.0,21435.0,2749.0,0.0,"[{'ability': 5132, 'time': 186, 'level': 1}, {'ability': 5131, 'time': 345, 'level': 2}, {'ability': 5131, 'time': 401, 'level': 3}, {'ability': 5130, 'time': 509, 'level': 4}, {'ability': 5131, 'time': 635, 'level': 5}, {'ability': 5133, 'time': 739, 'level': 6}, {'ability': 5131, 'time': 889, 'level': 7}, {'ability': 5132, 'time': 1001, 'level': 8}, {'ability': 5132, 'time': 1232, 'level': 9}, {'ability': 5132, 'time': 1371, 'level': 10}, {'ability': 7132, 'time': 1464, 'level': 11}, {'ability': 5133, 'time': 1586, 'level': 12}, {'ability': 5130, 'time': 1646, 'level': 13}, {'ability': 5130, 'time': 1774, 'level': 14}, {'ability': 6562, 'time': 1878, 'level': 15}, {'ability': 5130, 'time': 1885, 'level': 16}, {'ability': 5133, 'time': 2097, 'level': 17}, {'ability': 7062, 'time': 2271, 'level': 18}, {'ability': 6144, 'time': 2553, 'level': 19}]",,5613833393
3.0,42.0,50.0,208.0,73.0,36.0,135.0,114.0,378.0,0.0,0.0,364.0,10.0,4.0,16.0,0.0,251.0,17.0,574.0,682.0,24.0,True,5558664369.0,17618.0,8593.0,4856.0,2077.0,20700.0,12147.0,3668.0,2001.0,"[{'ability': 5086, 'time': 151, 'level': 1}, {'ability': 5087, 'time': 322, 'level': 2}, {'ability': 5088, 'time': 402, 'level': 3}, {'ability': 5087, 'time': 530, 'level': 4}, {'ability': 5087, 'time': 592, 'level': 5}, {'ability': 5089, 'time': 683, 'level': 6}, {'ability': 5088, 'time': 829, 'level': 7}, {'ability': 5088, 'time': 947, 'level': 8}, {'ability': 5088, 'time': 1046, 'level': 9}, {'ability': 6119, 'time': 1159, 'level': 10}, {'ability': 5087, 'time': 1269, 'level': 11}, {'ability': 5089, 'time': 1364, 'level': 12}, {'ability': 5086, 'time': 1510, 'level': 13}, {'ability': 5086, 'time': 1550, 'level': 14}, {'ability': 5086, 'time': 1657, 'level': 15}, {'ability': 6822, 'time': 1719, 'level': 16}, {'ability': 5089, 'time': 1977, 'level': 17}, {'ability': 6821, 'time': 2148, 'level': 18}]",,5558664369
128.0,8.0,208.0,139.0,63.0,145.0,154.0,75.0,0.0,0.0,0.0,334.0,17.0,2.0,12.0,0.0,454.0,23.0,796.0,830.0,29.0,True,5491063988.0,,,,,,,,,,,5491063988
129.0,105.0,178.0,108.0,121.0,214.0,117.0,133.0,0.0,0.0,0.0,360.0,1.0,5.0,17.0,0.0,116.0,0.0,364.0,551.0,22.0,1.0,5449229493.0,,,,,,,,,,,5449229493
131.0,42.0,50.0,65.0,11.0,36.0,137.0,86.0,216.0,0.0,0.0,297.0,1.0,5.0,8.0,0.0,158.0,8.0,368.0,469.0,17.0,False,5563856056.0,11590.0,249.0,335.0,719.0,10325.0,7027.0,120.0,192.0,"[{'ability': 5086, 'time': 213, 'level': 1}, {'ability': 5087, 'time': 321, 'level': 2}, {'ability': 5087, 'time': 416, 'level': 3}, {'ability': 5088, 'time': 538, 'level': 4}, {'ability': 5087, 'time': 646, 'level': 5}, {'ability': 5089, 'time': 779, 'level': 6}, {'ability': 5088, 'time': 880, 'level': 7}, {'ability': 5088, 'time': 977, 'level': 8}, {'ability': 5088, 'time': 1067, 'level': 9}, {'ability': 6119, 'time': 1166, 'level': 10}, {'ability': 5087, 'time': 1220, 'level': 11}, {'ability': 5089, 'time': 1353, 'level': 12}, {'ability': 5086, 'time': 1450, 'level': 13}, {'ability': 5086, 'time': 1540, 'level': 14}, {'ability': 5928, 'time': 1662, 'level': 15}, {'ability': 5086, 'time': 1756, 'level': 16}]",,5563856056
129.0,80.0,0.0,63.0,0.0,0.0,73.0,108.0,0.0,0.0,0.0,381.0,11.0,5.0,13.0,0.0,265.0,15.0,573.0,726.0,26.0,True,5496183995.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 172, 'item_1': 50, 'item_2': 11, 'item_3': 208, 'item_4': 240, 'item_5': 112, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5496183995
1.0,121.0,254.0,232.0,214.0,88.0,0.0,0.0,0.0,0.0,0.0,375.0,1.0,4.0,12.0,0.0,11.0,3.0,580.0,1599.0,25.0,True,5499194557.0,,,,,,,,,,,5499194557
128.0,80.0,63.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,2.0,4.0,5.0,0.0,236.0,10.0,513.0,506.0,18.0,True,5442497733.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 50, 'item_1': 172, 'item_2': 11, 'item_3': 240, 'item_4': 137, 'item_5': 166, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5442497733
128.0,42.0,50.0,208.0,252.0,112.0,36.0,40.0,0.0,0.0,0.0,365.0,2.0,5.0,8.0,0.0,267.0,24.0,424.0,510.0,22.0,False,5589402824.0,14822.0,779.0,4389.0,650.0,16895.0,8724.0,355.0,1522.0,"[{'ability': 5086, 'time': 234, 'level': 1}, {'ability': 5088, 'time': 368, 'level': 2}, {'ability': 5087, 'time': 492, 'level': 3}, {'ability': 5088, 'time': 618, 'level': 4}, {'ability': 5087, 'time': 720, 'level': 5}, {'ability': 5089, 'time': 779, 'level': 6}, {'ability': 5088, 'time': 844, 'level': 7}, {'ability': 5088, 'time': 918, 'level': 8}, {'ability': 5087, 'time': 982, 'level': 9}, {'ability': 6119, 'time': 1068, 'level': 10}, {'ability': 5087, 'time': 1228, 'level': 11}, {'ability': 5089, 'time': 1251, 'level': 12}, {'ability': 5086, 'time': 1346, 'level': 13}, {'ability': 5086, 'time': 1455, 'level': 14}, {'ability': 5928, 'time': 1629, 'level': 15}, {'ability': 5086, 'time': 1804, 'level': 16}, {'ability': 5089, 'time': 2113, 'level': 17}, {'ability': 6201, 'time': 2308, 'level': 18}]",,5589402824
2.0,46.0,1.0,168.0,63.0,141.0,0.0,236.0,0.0,0.0,0.0,334.0,12.0,2.0,5.0,0.0,199.0,7.0,579.0,715.0,22.0,True,5534336214.0,21488.0,7467.0,0.0,3178.0,15925.0,14122.0,4028.0,0.0,"[{'ability': 5196, 'time': 173, 'level': 1}, {'ability': 5194, 'time': 280, 'level': 2}, {'ability': 5194, 'time': 354, 'level': 3}, {'ability': 5196, 'time': 408, 'level': 4}, {'ability': 5194, 'time': 500, 'level': 5}, {'ability': 5197, 'time': 568, 'level': 6}, {'ability': 5196, 'time': 642, 'level': 7}, {'ability': 5194, 'time': 787, 'level': 8}, {'ability': 5195, 'time': 891, 'level': 9}, {'ability': 5196, 'time': 919, 'level': 10}, {'ability': 5917, 'time': 1097, 'level': 11}, {'ability': 5195, 'time': 1181, 'level': 12}, {'ability': 5195, 'time': 1319, 'level': 13}, {'ability': 5197, 'time': 1385, 'level': 14}, {'ability': 5195, 'time': 1484, 'level': 15}, {'ability': 5972, 'time': 1513, 'level': 16}, {'ability': 5197, 'time': 1705, 'level': 17}, {'ability': 6545, 'time': 1861, 'level': 18}]",,5534336214
